time,sale
1478512800000,19.30585113
1478563200000,21.37734671
1478570400000,17.47675436
1478577600000,20.04580753
1478584800000,20.74902285
1478592000000,20.40516638
1478599200000,21.96719585
1478649600000,14.56153631
1478656800000,19.50913703
1478664000000,15.8412077
1478671200000,21.04169636
1478678400000,19.01809403
1478685600000,15.27336165
1478736000000,19.70129973
1478743200000,20.11113853
1478750400000,23.18352813
1478757600000,23.65247046
1478764800000,15.85764778
1478772000000,23.99794762
1478822400000,16.22187712
1478829600000,22.42756692
1478836800000,16.93760839
1478844000000,16.5443507
1478851200000,22.08291107
1478858400000,19.58740155
1478908800000,23.14557537
1478916000000,15.31643553
1478923200000,15.18977456
1478930400000,15.26717793
1478937600000,18.55882307
1478944800000,14.39869318
1478995200000,17.2732201
1479002400000,19.35795573
1479009600000,19.55947331
1479016800000,19.96319182
1479024000000,18.59370741
1479031200000,22.77645465
1479081600000,18.23858812
1479088800000,16.54947589
1479096000000,23.24771826
1479103200000,23.16827243
1479110400000,20.84471184
1479117600000,16.80574065
1479168000000,18.77221412
1479175200000,15.16322614
1479182400000,17.64801922
1479189600000,23.81878342
1479196800000,14.84124387
1479204000000,21.2097397
1479254400000,15.95255249
1479261600000,23.09968927
1479268800000,14.49128636
1479276000000,21.48589021
1479283200000,22.41285731
1479290400000,20.79415663
1479340800000,14.01698743
1479348000000,20.41793992
1479355200000,14.29765751
1479362400000,15.75082916
1479369600000,14.44653765
1479376800000,22.93288051
1479427200000,21.8920358
1479434400000,15.70794309
1479441600000,18.33600466
1479448800000,15.72971492
1479456000000,15.84091621
1479463200000,22.04806414
1479513600000,20.51451826
1479520800000,17.57491218
1479528000000,23.91047041
1479535200000,23.32262981
1479542400000,20.36728513
1479549600000,17.91066882
1479600000000,21.38040191
1479607200000,15.062475
1479614400000,16.26098575
1479621600000,14.91031633
1479628800000,18.07888514
1479636000000,22.26746794
1479686400000,19.79618213
1479693600000,22.52341529
1479700800000,22.9332702
1479708000000,21.40783445
1479715200000,18.71394956
1479722400000,21.02378028
1479772800000,23.83348704
1479780000000,20.77170727
1479787200000,22.48901967
1479794400000,17.10688589
1479801600000,16.59141367
1479808800000,21.55788579
1479859200000,23.90929566
1479866400000,17.67880156
1479873600000,21.82830212
1479880800000,17.23974581
1479888000000,23.27169094
1479895200000,16.13701061
1479945600000,22.73368157
1479952800000,15.41569471
1479960000000,19.21680718
1479967200000,21.16417169
1479974400000,19.81298533
1479981600000,14.61351386
1480032000000,21.68005523
1480039200000,15.83908125
1480046400000,20.97748254
1480053600000,18.33039195
1480060800000,17.95439513
1480068000000,19.21480047
1480118400000,16.62891526
1480125600000,19.96740015
1480132800000,22.43995267
1480140000000,23.42211422
1480147200000,19.75257668
1480154400000,15.2566128
1480204800000,14.29834699
1480212000000,16.8271923
1480219200000,20.45638934
1480226400000,23.28103552
1480233600000,14.93464155
1480240800000,17.80552132
1480291200000,22.87987459
1480298400000,23.25195097
1480305600000,18.99740936
1480312800000,14.28989049
1480320000000,19.94572864
1480327200000,21.8352454
1480377600000,18.4174799
1480384800000,21.4084027
1480392000000,18.03805256
1480399200000,15.0077384
1480406400000,18.89851729
1480413600000,23.24919842
1480464000000,19.36510747
1480471200000,19.17648247
1480478400000,22.22765375
1480485600000,15.07177521
1480492800000,14.50079871
1480500000000,18.60846044
1480550400000,15.79197934
1480557600000,19.13049145
1480564800000,21.39791807
1480572000000,20.09505516
1480579200000,22.76677361
1480586400000,20.68404694
1480636800000,20.02750037
1480644000000,21.21512407
1480651200000,22.58393459
1480658400000,20.73543307
1480665600000,23.72248462
1480672800000,15.56246159
1480723200000,21.49414541
1480730400000,18.58005243
1480737600000,19.29018744
1480744800000,16.86788656
1480752000000,17.30389281
1480759200000,20.3354064
1480809600000,18.00693838
1480816800000,14.07314275
1480824000000,20.69853196
1480831200000,19.28395806
1480838400000,18.7195418
1480845600000,21.10325973
1480896000000,17.95516968
1480903200000,20.08147347
1480910400000,22.45206629
1480917600000,18.33596572
1480924800000,16.30421531
1480932000000,21.66635444
1480982400000,15.15278827
1480989600000,17.58120352
1480996800000,23.71602935
1481004000000,23.05117619
1481011200000,21.51494485
1481018400000,18.76075392
1481068800000,19.46917358
1481076000000,22.08584379
1481083200000,18.16627673
1481090400000,14.41741775
1481097600000,20.49934924
1481104800000,19.7524906
1481155200000,18.94617495
1481162400000,17.68517062
1481169600000,21.23318488
1481176800000,21.58543791
1481184000000,18.47556916
1481191200000,20.41614709
1481241600000,21.37861552
1481248800000,23.40524577
1481256000000,22.77352502
1481263200000,20.78727302
1481270400000,16.97367036
1481277600000,20.71407828
1481328000000,17.28584509
1481335200000,23.89881226
1481342400000,14.88806714
1481349600000,19.82032265
1481356800000,23.36479969
1481364000000,14.62904811
1481414400000,19.92708875
1481421600000,14.04359012
1481428800000,23.97543538
1481436000000,19.32377777
1481443200000,16.70479438
1481450400000,20.19694292
1481500800000,18.20274428
1481508000000,21.77624089
1481515200000,15.53369557
1481522400000,18.95138436
1481529600000,21.99530013
1481536800000,19.39257009
1481587200000,22.72061045
1481594400000,17.65836047
1481601600000,19.50479749
1481608800000,17.4397905
1481616000000,20.86347858
1481623200000,15.739218
1481673600000,15.36725955
1481680800000,22.83785934
1481688000000,14.01150606
1481695200000,20.84627042
1481702400000,23.32050476
1481709600000,14.08418483
1481760000000,15.88108304
1481767200000,18.65832781
1481774400000,20.66379416
1481781600000,20.58851502
1481788800000,16.71249687
1481796000000,20.39424465
1481846400000,21.23940716
1481853600000,22.94804632
1481860800000,15.80753848
1481868000000,19.91124807
1481875200000,21.85222341
1481882400000,15.50704922
1481932800000,22.30568278
1481940000000,16.60050959
1481947200000,18.34221446
1481954400000,23.92226229
1481961600000,16.33659938
1481968800000,21.200625
1482019200000,17.88607756
1482026400000,23.39476279
1482033600000,16.32932434
1482040800000,19.12037607
1482048000000,23.52807708
1482055200000,17.730971
1482105600000,15.96351303
1482112800000,19.89534121
1482120000000,15.42647376
1482127200000,15.45989997
1482134400000,16.01575465
1482141600000,21.99863661
1482192000000,20.85077069
1482199200000,16.8607166
1482206400000,22.18402737
1482213600000,19.38426224
1482220800000,21.57630997
1482228000000,14.94413136
1482278400000,19.86593443
1482285600000,19.86223877
1482292800000,22.99660272
1482300000000,14.18308727
1482307200000,20.82144859
1482314400000,15.6879172
1482364800000,14.01008839
1482372000000,23.10267425
1482379200000,14.66846782
1482386400000,23.59355194
1482393600000,20.5368558
1482400800000,20.71614442
1482451200000,20.23956466
1482458400000,14.89842761
1482465600000,18.3821825
1482472800000,22.23336085
1482480000000,17.97088637
1482487200000,16.3045352
1482537600000,23.08757977
1482544800000,16.46996082
1482552000000,14.69924563
1482559200000,18.51799392
1482566400000,15.3963567
1482573600000,15.94997283
1482624000000,16.51101712
1482631200000,22.93212177
1482638400000,21.00954472
1482645600000,20.82157654
1482652800000,23.61653196
1482660000000,16.26625617
1482710400000,22.41935553
1482717600000,19.39514772
1482724800000,23.61624569
1482732000000,19.2751333
1482739200000,18.78116767
1482746400000,21.3646864
1482796800000,15.9800257
1482804000000,18.42683758
1482811200000,17.02137169
1482818400000,14.58817485
1482825600000,21.07848875
1482832800000,18.79303188
1482883200000,23.6772256
1482890400000,22.67937128
1482897600000,21.68539547
1482904800000,22.30338657
1482912000000,22.32620633
1482919200000,18.60299101
1482969600000,23.512684
1482976800000,17.98682814
1482984000000,15.88616622
1482991200000,18.96718678
1482998400000,14.04480817
1483005600000,19.855427
1483056000000,16.55393482
1483063200000,14.77168882
1483070400000,15.70661722
1483077600000,23.6824539
1483084800000,18.69883212
1483092000000,16.99691948
1483142400000,20.22910071
1483149600000,16.08433146
1483156800000,21.63888993
1483164000000,19.60885059
1483171200000,15.96989107
1483178400000,18.0369135
1420070400000,18.27906642
1420077600000,17.13369198
1420084800000,17.57488668
1420092000000,20.35135331
1420099200000,21.8794847
1420106400000,14.94380089
1420156800000,16.00647911
1420164000000,21.15418255
1420171200000,15.49944158
1420178400000,17.10454374
1420185600000,15.55181479
1420192800000,17.77653153
1420243200000,21.82707099
1420250400000,21.57643581
1420257600000,14.47804068
1420264800000,21.12203052
1420272000000,19.19946891
1420279200000,21.01908417
1420329600000,16.68848364
1420336800000,21.16510335
1420344000000,18.11542623
1420351200000,21.09910838
1420358400000,19.21027072
1420365600000,13.33754625
1420416000000,18.34181464
1420423200000,20.88257649
1420430400000,14.90832652
1420437600000,13.20094319
1420444800000,17.7760389
1420452000000,13.14673
1420502400000,20.10866252
1420509600000,14.3930163
1420516800000,16.34611275
1420524000000,19.95554347
1420531200000,20.33927861
1420538400000,20.00202748
1420588800000,15.6615514
1420596000000,14.16592688
1420603200000,21.23487591
1420610400000,15.50185431
1420617600000,17.87242102
1420624800000,20.66614569
1420675200000,15.80197599
1420682400000,22.17139467
1420689600000,15.25051744
1420696800000,22.09530023
1420704000000,13.70393321
1420711200000,13.52545032
1420761600000,15.37579619
1420768800000,22.55246718
1420776000000,13.0007132
1420783200000,13.70027546
1420790400000,15.49280965
1420797600000,19.37637838
1420848000000,19.8662048
1420855200000,15.9654746
1420862400000,13.59605009
1420869600000,17.46127127
1420876800000,17.20622298
1420884000000,21.57496088
1420934400000,13.10973971
1420941600000,22.77181613
1420948800000,18.81324768
1420956000000,14.02319861
1420963200000,22.64674731
1420970400000,21.72978663
1421020800000,21.71933943
1421028000000,21.43896558
1421035200000,22.26295122
1421042400000,20.96740979
1421049600000,15.74655858
1421056800000,20.32739375
1421107200000,22.86751134
1421114400000,17.57709144
1421121600000,15.90460718
1421128800000,17.16205398
1421136000000,16.00615109
1421143200000,13.4344883
1421193600000,20.24830513
1421200800000,20.43237368
1421208000000,17.10369495
1421215200000,18.43165132
1421222400000,13.08289942
1421229600000,14.66768774
1421280000000,16.43373913
1421287200000,16.52924151
1421294400000,20.99309742
1421301600000,19.68773803
1421308800000,18.57748596
1421316000000,15.42157856
1421366400000,17.07210797
1421373600000,22.8704584
1421380800000,22.94040078
1421388000000,15.30555002
1421395200000,16.93986047
1421402400000,19.58138595
1421452800000,15.01450166
1421460000000,14.75417469
1421467200000,18.6649659
1421474400000,17.07507024
1421481600000,20.50572277
1421488800000,22.01787979
1421539200000,17.54287379
1421546400000,20.15735534
1421553600000,22.18994195
1421560800000,18.21131569
1421568000000,15.83306739
1421575200000,22.68842963
1421625600000,22.41789711
1421632800000,14.79079999
1421640000000,17.02103658
1421647200000,17.61005684
1421654400000,22.55835964
1421661600000,21.48724516
1421712000000,13.9461461
1421719200000,19.5964108
1421726400000,14.35057375
1421733600000,22.43169224
1421740800000,20.22442479
1421748000000,18.65645967
1421798400000,17.13111084
1421805600000,17.5953381
1421812800000,14.79567454
1421820000000,20.05685458
1421827200000,19.2069256
1421834400000,13.8632085
1421884800000,20.13719992
1421892000000,15.78779554
1421899200000,21.26554952
1421906400000,15.07039551
1421913600000,15.71184759
1421920800000,15.46036662
1421971200000,14.64498652
1421978400000,13.15204412
1421985600000,19.55593142
1421992800000,20.00234025
1422000000000,17.53002696
1422007200000,13.19303532
1422057600000,22.56301267
1422064800000,19.81047463
1422072000000,17.69832887
1422079200000,13.61058559
1422086400000,21.98239922
1422093600000,20.12083792
1422144000000,21.30876048
1422151200000,18.96273844
1422158400000,22.92660732
1422165600000,20.27470978
1422172800000,13.40613785
1422180000000,16.94799826
1422230400000,19.26993474
1422237600000,20.28612951
1422244800000,17.31063049
1422252000000,13.04611694
1422259200000,18.2206699
1422266400000,17.65817173
1422316800000,16.86674949
1422324000000,15.94731268
1422331200000,16.0623648
1422338400000,19.74854704
1422345600000,17.64597401
1422352800000,14.42696222
1422403200000,16.08498227
1422410400000,22.15114363
1422417600000,20.62871202
1422424800000,21.64507756
1422432000000,13.56462028
1422439200000,21.5386374
1422489600000,14.63543061
1422496800000,15.98464014
1422504000000,16.80091065
1422511200000,22.20231596
1422518400000,21.83343477
1422525600000,18.49013553
1422576000000,17.68407283
1422583200000,19.12877801
1422590400000,14.0149094
1422597600000,15.72739081
1422604800000,20.03900336
1422612000000,16.86918308
1422662400000,16.0234865
1422669600000,13.45808958
1422676800000,19.08166107
1422684000000,22.68524554
1422691200000,16.70073383
1422698400000,20.90710018
1422748800000,20.72341103
1422756000000,14.49717663
1422763200000,17.03060499
1422770400000,17.59801988
1422777600000,15.17186983
1422784800000,19.01230306
1422835200000,19.77903232
1422842400000,14.74210399
1422849600000,15.30219111
1422856800000,13.07909509
1422864000000,14.85748176
1422871200000,20.98801376
1422921600000,16.61062394
1422928800000,21.78986439
1422936000000,19.88343263
1422943200000,17.97458364
1422950400000,22.21255661
1422957600000,20.14639525
1423008000000,15.96738312
1423015200000,14.57607115
1423022400000,13.31016073
1423029600000,21.20630128
1423036800000,14.62512555
1423044000000,19.98912304
1423094400000,22.83013552
1423101600000,22.54390437
1423108800000,22.89567185
1423116000000,14.88295069
1423123200000,17.51994024
1423130400000,14.58795406
1423180800000,20.23935824
1423188000000,16.7189824
1423195200000,21.69130113
1423202400000,18.93952085
1423209600000,22.59728793
1423216800000,20.04351393
1423267200000,14.01266046
1423274400000,22.12690958
1423281600000,16.11242179
1423288800000,15.06665599
1423296000000,17.2776353
1423303200000,20.42045934
1423353600000,15.44425845
1423360800000,18.16313509
1423368000000,19.91443598
1423375200000,14.30860682
1423382400000,19.35319439
1423389600000,16.06527324
1423440000000,17.15158964
1423447200000,17.02760884
1423454400000,19.28728879
1423461600000,21.46573618
1423468800000,19.21820511
1423476000000,20.14083626
1423526400000,15.07330064
1423533600000,21.50740779
1423540800000,13.73240317
1423548000000,20.57956214
1423555200000,15.49550801
1423562400000,22.21001007
1423612800000,19.51942689
1423620000000,17.78569117
1423627200000,20.53995518
1423634400000,21.26785692
1423641600000,19.50134345
1423648800000,16.63788115
1423699200000,16.38842307
1423706400000,18.85039541
1423713600000,21.01312952
1423720800000,21.69603729
1423728000000,13.86554563
1423735200000,21.04695128
1423785600000,22.92533068
1423792800000,20.96516041
1423800000000,15.97414952
1423807200000,13.41936403
1423814400000,20.29137517
1423821600000,22.85806028
1423872000000,20.39802414
1423879200000,22.76096125
1423886400000,18.88800742
1423893600000,18.3274495
1423900800000,18.40797711
1423908000000,13.60758615
1423958400000,13.98020287
1423965600000,21.24145548
1423972800000,22.47616556
1423980000000,22.3061607
1423987200000,19.91731787
1423994400000,13.99260113
1424044800000,21.08533706
1424052000000,15.51853131
1424059200000,19.75510883
1424066400000,22.05882182
1424073600000,20.71375633
1424080800000,21.92310733
1424131200000,16.99865889
1424138400000,20.77610107
1424145600000,21.78322862
1424152800000,15.57407246
1424160000000,14.77413174
1424167200000,19.93582149
1424217600000,17.47677767
1424224800000,16.88770981
1424232000000,21.26266376
1424239200000,16.98594852
1424246400000,21.76417302
1424253600000,22.54765319
1424304000000,14.06760234
1424311200000,17.59367026
1424318400000,15.71764308
1424325600000,18.75563588
1424332800000,20.336682
1424340000000,13.11814601
1424390400000,19.25675151
1424397600000,13.2015798
1424404800000,13.92362098
1424412000000,18.14551754
1424419200000,18.8305541
1424426400000,19.88662963
1424476800000,15.64901991
1424484000000,17.65436232
1424491200000,20.22679468
1424498400000,17.5050035
1424505600000,17.80832303
1424512800000,22.60828197
1424563200000,19.69203849
1424570400000,16.47529832
1424577600000,19.47500052
1424584800000,14.81332963
1424592000000,15.85328372
1424599200000,21.90915202
1424649600000,14.86000045
1424656800000,16.73150349
1424664000000,19.55072922
1424671200000,19.81493066
1424678400000,13.01390733
1424685600000,19.60754074
1424736000000,18.62302352
1424743200000,21.6563758
1424750400000,13.4961353
1424757600000,13.74477288
1424764800000,19.93045026
1424772000000,18.02091026
1424822400000,19.2858763
1424829600000,18.05680424
1424836800000,21.45815734
1424844000000,15.59956941
1424851200000,15.17241239
1424858400000,22.12530595
1424908800000,13.21067092
1424916000000,22.94028673
1424923200000,17.13779384
1424930400000,22.91022411
1424937600000,16.79057592
1424944800000,19.5085324
1424995200000,15.83277162
1425002400000,19.98721834
1425009600000,20.04838998
1425016800000,19.47406566
1425024000000,15.14726883
1425031200000,17.72816466
1425081600000,14.99729214
1425088800000,16.33982981
1425096000000,15.08956239
1425103200000,20.19406984
1425110400000,14.30551376
1425117600000,17.0387816
1425168000000,16.71373632
1425175200000,14.67576196
1425182400000,14.11083766
1425189600000,14.44671727
1425196800000,15.67286367
1425204000000,22.79623564
1425254400000,18.64578916
1425261600000,15.39391548
1425268800000,20.12575834
1425276000000,13.87954733
1425283200000,15.21874895
1425290400000,17.20569174
1425340800000,18.18803166
1425348000000,13.89467137
1425355200000,16.46535511
1425362400000,19.56171834
1425369600000,19.89358364
1425376800000,14.69874264
1425427200000,20.46620012
1425434400000,20.03623031
1425441600000,18.7205369
1425448800000,22.53262925
1425456000000,18.32097531
1425463200000,21.06600706
1425513600000,18.13602886
1425520800000,21.76279065
1425528000000,13.07584942
1425535200000,13.29028086
1425542400000,19.3271537
1425549600000,19.71689472
1425600000000,13.52001293
1425607200000,15.21649019
1425614400000,17.31074294
1425621600000,21.12668473
1425628800000,21.29895933
1425636000000,21.98806484
1425686400000,13.95256645
1425693600000,16.17009809
1425700800000,20.03621222
1425708000000,16.66518855
1425715200000,18.07691794
1425722400000,14.39565751
1425772800000,20.71185436
1425780000000,15.87675794
1425787200000,14.81045073
1425794400000,17.91567106
1425801600000,18.4153471
1425808800000,17.96151547
1425859200000,18.5795087
1425866400000,21.17079224
1425873600000,21.77177727
1425880800000,15.78860717
1425888000000,16.76809723
1425895200000,21.29700554
1425945600000,17.83480165
1425952800000,18.332573
1425960000000,13.94402451
1425967200000,22.66712139
1425974400000,22.04620779
1425981600000,14.77505035
1426032000000,19.77363565
1426039200000,21.53237938
1426046400000,14.98114238
1426053600000,22.41523383
1426060800000,17.27095294
1426068000000,21.85577066
1426118400000,15.02970578
1426125600000,14.9933988
1426132800000,21.86492556
1426140000000,21.40721202
1426147200000,18.90974763
1426154400000,21.16656603
1426204800000,15.91888209
1426212000000,17.98171481
1426219200000,19.96234108
1426226400000,13.82264506
1426233600000,17.79917392
1426240800000,19.2052104
1426291200000,17.55055393
1426298400000,19.67916512
1426305600000,19.36537983
1426312800000,15.80870665
1426320000000,19.56377327
1426327200000,15.18496109
1426377600000,20.84234293
1426384800000,17.47997025
1426392000000,14.02398404
1426399200000,19.12795692
1426406400000,17.43469426
1426413600000,22.44293975
1426464000000,15.09704162
1426471200000,14.5494448
1426478400000,17.75740977
1426485600000,16.76859311
1426492800000,13.43111665
1426500000000,22.57503115
1426550400000,20.18134048
1426557600000,17.08701044
1426564800000,20.67613305
1426572000000,18.59468265
1426579200000,19.53054305
1426586400000,20.84888267
1426636800000,13.28216379
1426644000000,16.85907131
1426651200000,13.21863052
1426658400000,21.57573988
1426665600000,21.23138234
1426672800000,13.00668615
1426723200000,22.87425412
1426730400000,22.64168297
1426737600000,13.22731469
1426744800000,15.29594014
1426752000000,14.78121345
1426759200000,22.04541925
1426809600000,21.0467756
1426816800000,14.38876882
1426824000000,20.04659116
1426831200000,22.35992081
1426838400000,22.25401114
1426845600000,18.41698626
1426896000000,13.31068745
1426903200000,14.58803809
1426910400000,22.28321393
1426917600000,14.75992149
1426924800000,17.02543419
1426932000000,22.00591393
1426982400000,14.01471584
1426989600000,22.47163253
1426996800000,16.85334418
1427004000000,20.24206487
1427011200000,15.40180176
1427018400000,19.61825408
1427068800000,22.57695564
1427076000000,22.81850902
1427083200000,13.44923603
1427090400000,17.92080814
1427097600000,18.0591107
1427104800000,17.17133293
1427155200000,15.90122164
1427162400000,13.04606124
1427169600000,13.25730791
1427176800000,14.77161132
1427184000000,20.36566626
1427191200000,22.64779042
1427241600000,21.07074935
1427248800000,20.3836032
1427256000000,14.2832594
1427263200000,15.83307686
1427270400000,21.88660232
1427277600000,19.72566827
1427328000000,18.144011
1427335200000,17.11301303
1427342400000,19.09237964
1427349600000,21.84035993
1427356800000,18.66054097
1427364000000,15.09448033
1427414400000,19.53423851
1427421600000,22.33366907
1427428800000,18.22655019
1427436000000,21.17940966
1427443200000,13.92638296
1427450400000,16.30940555
1427500800000,21.92054258
1427508000000,16.36021582
1427515200000,13.55465117
1427522400000,15.30322441
1427529600000,13.55901114
1427536800000,14.83484966
1427587200000,21.26775481
1427594400000,20.81181479
1427601600000,17.85993935
1427608800000,21.61218698
1427616000000,16.7125323
1427623200000,18.11628756
1427673600000,16.64660917
1427680800000,17.53823316
1427688000000,18.04496456
1427695200000,18.0148132
1427702400000,13.20335236
1427709600000,19.24589106
1427760000000,14.93659535
1427767200000,20.80807826
1427774400000,20.38901617
1427781600000,13.41580449
1427788800000,20.5963878
1427796000000,16.4221391
1427846400000,14.92055807
1427853600000,14.43305334
1427860800000,13.74094012
1427868000000,16.90677544
1427875200000,22.35832649
1427882400000,22.03424787
1427932800000,14.97137114
1427940000000,22.71345495
1427947200000,14.75622171
1427954400000,20.86182537
1427961600000,15.85308358
1427968800000,22.13553758
1428019200000,15.68407435
1428026400000,16.97712944
1428033600000,13.14499409
1428040800000,14.08436806
1428048000000,15.38621775
1428055200000,17.33110878
1428105600000,15.08771897
1428112800000,17.97841387
1428120000000,22.20937257
1428127200000,16.95124379
1428134400000,21.43558974
1428141600000,20.93862528
1428192000000,15.1146007
1428199200000,15.17556881
1428206400000,14.00526342
1428213600000,21.71171215
1428220800000,16.08223022
1428228000000,16.64943289
1428278400000,19.91408676
1428285600000,22.78404163
1428292800000,20.52528598
1428300000000,14.99789632
1428307200000,15.39425899
1428314400000,17.00238121
1428364800000,18.44611341
1428372000000,17.09643539
1428379200000,14.09423432
1428386400000,22.6837275
1428393600000,19.00250678
1428400800000,13.68488646
1428451200000,20.11668885
1428458400000,21.67497228
1428465600000,16.39381341
1428472800000,17.7043318
1428480000000,22.69277487
1428487200000,18.11417704
1428537600000,15.53410732
1428544800000,15.1838905
1428552000000,16.35527054
1428559200000,21.74874348
1428566400000,21.84868095
1428573600000,14.76414621
1428624000000,17.7486244
1428631200000,18.58177743
1428638400000,20.71173502
1428645600000,21.0162081
1428652800000,17.80178934
1428660000000,13.34646735
1428710400000,18.53729178
1428717600000,13.60016752
1428724800000,15.89012361
1428732000000,22.84930556
1428739200000,19.34199586
1428746400000,19.00397897
1428796800000,20.82553451
1428804000000,16.57650485
1428811200000,17.71760694
1428818400000,14.11355468
1428825600000,22.03942532
1428832800000,21.12397057
1428883200000,21.58263267
1428890400000,21.1871395
1428897600000,13.1609009
1428904800000,17.98970912
1428912000000,15.82668541
1428919200000,21.94178335
1428969600000,19.34307515
1428976800000,20.05856895
1428984000000,21.01779111
1428991200000,14.40700495
1428998400000,19.15321624
1429005600000,20.71272113
1429056000000,19.71201848
1429063200000,19.96050378
1429070400000,21.61785305
1429077600000,20.91731095
1429084800000,16.58643534
1429092000000,19.5330389
1429142400000,19.10186116
1429149600000,13.85921745
1429156800000,17.61054275
1429164000000,17.35436478
1429171200000,17.10093493
1429178400000,13.75788204
1429228800000,17.77797479
1429236000000,17.80937487
1429243200000,22.73974004
1429250400000,15.32067695
1429257600000,16.53939631
1429264800000,15.98337245
1429315200000,14.7934391
1429322400000,22.98130386
1429329600000,15.00916628
1429336800000,15.29765208
1429344000000,19.38816616
1429351200000,14.53822587
1429401600000,19.26248168
1429408800000,16.27134266
1429416000000,17.18641837
1429423200000,22.10115421
1429430400000,19.59635177
1429437600000,18.89272511
1429488000000,19.82622755
1429495200000,14.35712364
1429502400000,16.49689559
1429509600000,17.34300975
1429516800000,15.65836057
1429524000000,18.08370983
1429574400000,20.23709729
1429581600000,19.88781381
1429588800000,17.41368865
1429596000000,13.56545369
1429603200000,22.52329093
1429610400000,18.63635782
1429660800000,17.33326097
1429668000000,18.1105759
1429675200000,15.41529206
1429682400000,13.56565376
1429689600000,18.50649862
1429696800000,14.21858069
1429747200000,14.86422968
1429754400000,22.7167312
1429761600000,14.68832921
1429768800000,14.11536139
1429776000000,13.64377309
1429783200000,15.79220946
1429833600000,14.70396099
1429840800000,20.35093701
1429848000000,21.19459417
1429855200000,21.51929067
1429862400000,21.70039069
1429869600000,22.94596672
1429920000000,15.95853635
1429927200000,20.0895142
1429934400000,21.96663361
1429941600000,17.17670016
1429948800000,19.1481146
1429956000000,20.74637807
1430006400000,22.82004752
1430013600000,22.50404275
1430020800000,17.57859753
1430028000000,21.16419889
1430035200000,14.14401788
1430042400000,22.38092486
1430092800000,17.18407775
1430100000000,19.64634909
1430107200000,13.56266227
1430114400000,16.713186
1430121600000,18.14556398
1430128800000,13.36827066
1430179200000,20.95109941
1430186400000,13.60269208
1430193600000,17.17827908
1430200800000,15.90043902
1430208000000,14.00522276
1430215200000,14.6674314
1430265600000,22.45698235
1430272800000,15.0687053
1430280000000,22.93280501
1430287200000,18.71183602
1430294400000,21.90227992
1430301600000,17.84422296
1430352000000,18.97815552
1430359200000,21.81160557
1430366400000,16.10752236
1430373600000,22.40241694
1430380800000,18.4554371
1430388000000,17.98081373
1430438400000,13.05503419
1430445600000,18.75023371
1430452800000,21.24114657
1430460000000,13.50510285
1430467200000,22.95205929
1430474400000,18.39316349
1430524800000,20.26414697
1430532000000,19.75327894
1430539200000,18.01094341
1430546400000,20.39829893
1430553600000,16.43203444
1430560800000,13.82064613
1430611200000,13.80472013
1430618400000,15.90695695
1430625600000,21.64551261
1430632800000,13.71092095
1430640000000,15.94840698
1430647200000,15.66016025
1430697600000,21.0778361
1430704800000,14.92959687
1430712000000,18.28795292
1430719200000,15.42253284
1430726400000,14.7342792
1430733600000,18.3401347
1430784000000,16.52292822
1430791200000,22.32493831
1430798400000,17.45697
1430805600000,14.92537448
1430812800000,14.24568266
1430820000000,21.09344908
1430870400000,16.00332942
1430877600000,21.70008112
1430884800000,16.74883651
1430892000000,22.89200341
1430899200000,21.60173719
1430906400000,14.43654816
1430956800000,21.63461801
1430964000000,21.07837147
1430971200000,16.47594236
1430978400000,17.09370212
1430985600000,14.25369166
1430992800000,17.55781752
1431043200000,13.23012472
1431050400000,14.88116529
1431057600000,20.30776882
1431064800000,20.61611132
1431072000000,16.69940485
1431079200000,17.74325096
1431129600000,17.56943144
1431136800000,20.12330698
1431144000000,18.89599102
1431151200000,13.71387689
1431158400000,13.6042383
1431165600000,18.82197435
1431216000000,19.01903929
1431223200000,17.07190452
1431230400000,16.62432482
1431237600000,19.04833091
1431244800000,22.14669993
1431252000000,14.51742324
1431302400000,22.15935214
1431309600000,22.68198961
1431316800000,22.19170697
1431324000000,13.69301375
1431331200000,19.0997919
1431338400000,18.37980682
1431388800000,16.97726201
1431396000000,22.29004353
1431403200000,14.84918722
1431410400000,14.221572
1431417600000,15.87785377
1431424800000,22.70856077
1431475200000,20.81615689
1431482400000,15.7800555
1431489600000,13.37004656
1431496800000,16.78036914
1431504000000,16.28356248
1431511200000,19.32518972
1431561600000,15.0511559
1431568800000,17.41838142
1431576000000,20.81139167
1431583200000,17.38192857
1431590400000,16.20912963
1431597600000,19.22136608
1431648000000,22.76155306
1431655200000,19.183593
1431662400000,16.86483287
1431669600000,18.04171689
1431676800000,14.27691816
1431684000000,21.69727986
1431734400000,21.358336
1431741600000,20.31488791
1431748800000,21.10359226
1431756000000,17.84516982
1431763200000,15.01368635
1431770400000,16.55265789
1431820800000,19.0145251
1431828000000,17.30534599
1431835200000,15.19204171
1431842400000,19.8183995
1431849600000,17.27422383
1431856800000,21.84798935
1431907200000,19.13093043
1431914400000,19.23104171
1431921600000,13.57846842
1431928800000,21.54759376
1431936000000,16.36779626
1431943200000,20.58543926
1431993600000,14.20956359
1432000800000,20.40909699
1432008000000,19.25887334
1432015200000,21.03036621
1432022400000,17.76681388
1432029600000,19.9556028
1432080000000,21.12983049
1432087200000,22.4113767
1432094400000,20.7635379
1432101600000,17.14762263
1432108800000,17.93251454
1432116000000,18.364284
1432166400000,18.62608517
1432173600000,18.63854086
